coverage_modelFreeScore,seqId,seq,semantic
6.024570829402355E-8,2376,1125315 -1 1742253 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
5.404745814598427E-8,2757,1125315 -1 1713332 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.573900880009534E-8,2323,1742253 -1 1125315 1174888 -1 1174888 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
3.094303824104318E-8,2569,1125315 -1 1125315 -1 1125315 1174888 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
3.026518847778121E-8,2724,1125315 -1 1125315 1174888 -1 1734104 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.026518847778121E-8,2418,1125315 -1 1125315 -1 1734104 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.6859624493396003E-8,2360,1174888 -1 1174888 -1 1174888 -1 1713332 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.7653625216370642E-8,2622,1125315 -1 1174888 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2346,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.5099202116079433E-8,2332,1125315 -1 1786621 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,2330,1125315 1174888 -1 1174888 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
6.673665313938047E-9,2528,1125315 1174888 -1 1125315 -1 1125315 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
6.662952497121284E-9,2537,1506270 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,2692,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
3.881482433067602E-9,2580,1125315 -1 1125315 -1 1154343 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.924141794897311E-9,2402,1125315 1174888 -1 1786621 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.924141794897311E-9,2327,1174888 -1 1786621 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2479,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
1.7816648877265339E-9,2395,1125315 1174888 -1 1125315 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
0.0,2534,1125315 -1 1506270 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
0.0,2494,1174888 -1 1125315 1174888 -1 1506270 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
5.26759131762895E-8,2477,1174888 -1 1125315 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
4.3859228158880176E-8,2793,956874 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.409266680146097E-7,1917,1174888 -1 1125315 -1 1551099 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,1849,1797513 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.026518847778121E-8,2345,1174888 -1 1125315 1174888 -1 1734104 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
9.803882520543851E-9,2581,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
2.0153842580898258E-8,2699,1125315 1174888 -1 19049105 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.1182682522844318E-8,2192,1125315 -1 1125315 1174888 -1 1174888 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
6.662952497121284E-9,2533,1506270 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.6402465533595813E-8,2764,1125315 -1 1713332 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5818072637666816E-7,2375,1125315 -1 1174888 -1 1742253 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.922253980675602E-9,2505,1174888 -1 1125315 -1 1506270 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.3880320892684935E-8,2785,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
2.1319330925528953E-8,2480,1125315 -1 1742253 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
8.219112111673E-9,2338,1786621 -1 1125315 -1 1125315 1174888 -1 1174888 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2353,1125315 -1 1174888 -1 1713332 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
8.449287999682142E-8,2729,1125315 1174888 -1 1125315 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.689448407953447E-8,2228,1174888 -1 19049105 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.0627218736511112E-8,2196,19049105 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.094303824104318E-8,2560,1125315 -1 1174888 -1 1125315 1174888 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
4.3880320892684935E-8,2627,1125315 -1 1125315 -1 1174888 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
9.558169412824181E-8,2383,1174888 -1 1742253 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.026518847778121E-8,2348,1125315 1174888 -1 1174888 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,2331,1125315 -1 1125315 1174888 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2765,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
7.488161515905224E-8,2450,1742253 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2368,1174888 -1 1125315 -1 1174888 -1 1174888 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
0.0,2538,1125315 1174888 -1 1506270 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.1719637044140179E-7,2613,1125315 -1 1174888 -1 1174888 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
6.881704855583025E-8,2621,1125315 -1 1125315 -1 956874 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.6402465533595813E-8,2311,1174888 -1 1174888 -1 1713332 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5777265887127293E-8,2711,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
6.673665313938047E-9,2526,1125315 -1 1125315 -1 1125315 1174888 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
0.0,2767,1713332 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.578177051716057E-7,2768,1174888 -1 1125315 1174888 -1 956874 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.942113430958199E-8,2614,1174888 -1 1125315 -1 1174888 -1 1125315 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
6.024570829402355E-8,2319,1125315 1174888 -1 1742253 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
4.4486565937714214E-8,2472,1125315 1174888 -1 1125315 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2357,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1.1339045872878673E-7,2389,1125315 1174888 -1 1174888 -1 1742253 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
4.479441335454144E-8,2198,1174888 -1 1125315 -1 1174888 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
4.3880320892684935E-8,2630,1125315 -1 1125315 -1 1125315 -1 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
4.143127446203423E-8,2554,1154343 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.617470439044667E-8,2464,1125315 -1 1174888 -1 1125315 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
3.573900880009534E-8,2719,1125315 1174888 -1 1734104 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.0627218736511112E-8,2697,19049105 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.851462201090909E-8,2599,1174888 -1 956874 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2407,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
6.662952497121284E-9,2491,1506270 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.574274820214237E-8,2382,1742253 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
6.252760043260614E-8,3024,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
5.26759131762895E-8,2438,1125315 -1 1174888 -1 1125315 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
4.9558198157115185E-8,2706,19049105 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.3880320892684935E-8,2776,1125315 1174888 -1 1174888 -1 1125315 1174888 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
3.617470439044667E-8,2371,1797513 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.573900880009534E-8,2720,1125315 -1 1734104 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.2081992862241225E-8,2475,1734104 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.0153842580898258E-8,2214,1125315 -1 1174888 -1 19049105 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2462,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
6.673665313938047E-9,2501,1174888 -1 1125315 1174888 -1 1125315 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
6.662952497121284E-9,2516,1506270 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.54209938908607E-9,2607,1125315 -1 956874 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
0.0,2540,1125315 -1 1125315 1174888 -1 1506270 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
0.0,2507,1125315 -1 1506270 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.6528379135312591E-7,2606,1125315 -1 1174888 -1 956874 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.1339045872878673E-7,2385,1125315 1174888 -1 1125315 -1 1742253 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Levofloxacin' -1 'Hydrocodone' -1 -2 
1.1339045872878673E-7,2317,1174888 -1 1125315 1174888 -1 1742253 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Hydrocodone' -1 -2 
9.670164532210003E-8,2681,1125315 1174888 -1 1125315 1174888 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
8.992380988264943E-8,2761,1125315 -1 1713332 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.296238848027381E-8,2704,19049105 -1 1125315 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.530536536265281E-8,2725,1734104 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
7.488161515905224E-8,2723,1125315 1174888 -1 1734104 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.034731275145336E-8,2215,1174888 -1 1125315 -1 1174888 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
5.486157990079303E-8,2193,1125315 -1 1174888 -1 1174888 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
4.386048965045275E-8,2210,1174888 -1 1125315 -1 19049105 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
4.3859228158880176E-8,2590,956874 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
3.573900880009534E-8,2465,1125315 -1 1734104 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.573900880009534E-8,2419,1125315 -1 1734104 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.6859624493396003E-8,2432,1125315 -1 1174888 -1 1174888 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.6859624493396003E-8,2424,1125315 -1 1125315 -1 1174888 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2766,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.6402465533595813E-8,2754,1713332 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2744,1713332 -1 1125315 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.2855790851684937E-8,2684,1125315 1174888 -1 1174888 -1 1125315 1174888 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.7653625216370642E-8,2734,1713332 -1 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7653625216370642E-8,2619,1174888 -1 1174888 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1.6145213174823704E-8,2565,1125315 -1 1125315 1174888 -1 1154343 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
6.673665313938047E-9,2510,1125315 -1 1125315 1174888 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
6.673665313938047E-9,2493,1125315 1174888 -1 1174888 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
4.922253980675602E-9,2514,1174888 -1 1506270 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.54209938908607E-9,2778,956874 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.54209938908607E-9,2698,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,2634,1125315 -1 956874 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,2498,1125315 -1 1506270 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5777265887127293E-8,2860,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.0153842580898258E-8,2679,1174888 -1 19049105 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
