support,seqId,seq,semantic
440,1460,1713332 -1 1797513 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Ciprofloxacin' -1 'Amoxicillin' -1 -2 
440,1447,1713332 1759842 -1 1551099 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Prednisone' -1 -2 
440,1445,1713332 -1 1713332 -1 1551099 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Prednisone' -1 -2 
440,1357,1713332 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
440,1231,1713332 -1 1177480 -1  -2 ,'Amoxicillin' -1 'Ibuprofen' -1 -2 
440,988,1713332 -1 1738521 -1  -2 ,'Amoxicillin' -1 'Doxycycline' -1 -2 
440,839,1759842 -1 1174888 -1 1713332 -1  -2 ,'Clavulanate' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
440,651,1797513 -1 1153013 -1  -2 ,'Ciprofloxacin' -1 'Promethazine' -1 -2 
440,608,1705674 -1 1836430 -1  -2 ,'Trimethoprim' -1 'Sulfamethoxazole' -1 -2 
440,472,19049105 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,5674,956874 -1 19049105 -1 1125315 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,5539,956874 -1 1734104 -1 1154343 -1  -2 ,'Furosemide' -1 'Azithromycin' -1 'Albuterol' -1 -2 
439,5486,956874 -1 1125315 1174888 -1 956874 -1 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
439,5298,956874 -1 797399 -1  -2 ,'Furosemide' -1 'gabapentin' -1 -2 
439,5175,1125315 -1 19049105 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
439,5167,1125315 -1 19049105 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
439,4544,1125315 1174888 -1 1734104 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
439,4533,1125315 1174888 -1 1734104 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
439,4423,1125315 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
439,4266,1125315 -1 1174888 -1 1174888 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Oxycodone' -1 -2 
439,4256,1125315 -1 1174888 -1 1506270 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,4010,1125315 -1 1125315 -1 1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
439,3828,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
439,3714,1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,3674,1125315 -1 1125315 -1 1124957 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Oxycodone' -1 'Hydrocodone' -1 -2 
439,3657,1125315 -1 1125315 1174888 -1 1307046 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Metoprolol' -1 -2 
439,3521,1125315 -1 1125315 -1 1503297 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Metformin' -1 -2 
439,3012,1174888 -1 19049105 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,3007,1174888 -1 19049105 -1 1125315 -1 956874 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
439,2971,1174888 -1 1759842 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,2774,1174888 -1 1174888 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
439,2607,1174888 -1 1154343 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
439,2597,1174888 -1 1551099 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Prednisone' -1 'Albuterol' -1 -2 
439,2582,1174888 -1 1137529 1149380 -1  -2 ,'Hydrocodone' -1 'salmeterol' 'fluticasone' -1 -2 
439,2540,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,2527,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
439,2373,1174888 -1 1125315 1174888 -1 1734104 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
439,2195,1174888 -1 1545958 -1 1125315 -1  -2 ,'Hydrocodone' -1 'atorvastatin' -1 'Acetaminophen' -1 -2 
439,2111,1174888 -1 956874 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
439,2010,1153428 -1 1174888 -1  -2 ,'fexofenadine' -1 'Hydrocodone' -1 -2 
439,1945,1307046 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Metoprolol' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
439,1881,1310149 -1 1310149 -1 1125315 -1  -2 ,'Warfarin' -1 'Warfarin' -1 'Acetaminophen' -1 -2 
439,1539,1705674 -1 1705674 1836430 -1  -2 ,'Trimethoprim' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
439,1438,1713332 -1 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
439,1427,1713332 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
439,1412,1713332 -1 1174888 -1 1713332 1759842 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 -2 
439,1245,1125315 1713332 -1  -2 ,'Acetaminophen' 'Amoxicillin' -1 -2 
439,1064,1734104 -1 1734104 -1 956874 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Furosemide' -1 -2 
439,987,1734104 -1 1738521 -1  -2 ,'Azithromycin' -1 'Doxycycline' -1 -2 
439,941,1742253 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
439,835,1759842 -1 1125315 1174888 -1 1125315 -1  -2 ,'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
439,716,1786621 -1 1346823 -1  -2 ,'Cephalexin' -1 'carvedilol' -1 -2 
439,543,19049105 -1 1734104 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
439,521,19049105 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
439,497,19049105 -1 1797513 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 -2 
439,367,19049105 -1 1125315 -1 1149380 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'fluticasone' -1 -2 
439,167,19121608 -1 1201620 -1  -2 ,'Influenza virus vaccine' -1 'Codeine' -1 -2 
439,123,1778162 -1  -2 ,'Cefuroxime' -1 -2 
438,5684,939506 967823 -1 1174888 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' -1 'Hydrocodone' -1 -2 
438,5527,956874 -1 1125315 -1 956874 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
438,5290,967823 -1 1125315 1174888 -1  -2 ,'Sodium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
438,5206,1124957 -1 1124957 1125315 -1  -2 ,'Oxycodone' -1 'Oxycodone' 'Acetaminophen' -1 -2 
438,5104,1125315 -1 1734104 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
438,5064,1125315 -1 1713332 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
438,4948,1125315 -1 1201620 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Codeine' -1 'Codeine' -1 -2 
438,4904,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
438,4842,1125315 1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
438,4352,1125315 -1 1174888 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
438,4339,1125315 -1 1174888 -1 1125315 -1 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
438,4001,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
438,3886,1125315 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
438,3846,1125315 -1 1125315 1174888 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
438,3795,1125315 -1 1125315 1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
438,3430,1125315 -1 956874 -1 956874 -1 956874 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
438,3105,1154343 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
438,2982,1174888 -1 1797513 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Ciprofloxacin' -1 'Ciprofloxacin' -1 -2 
438,2921,1174888 -1 1713332 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
438,2830,1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
438,2739,1174888 -1 1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
438,2448,1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
438,2324,1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
438,2309,1174888 -1 1125315 -1 1174888 -1 1713332 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
438,2031,989878 -1 1174888 -1  -2 ,'Lidocaine' -1 'Hydrocodone' -1 -2 
438,1898,1308216 -1 1125315 -1 956874 -1  -2 ,'Lisinopril' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
438,1443,1713332 -1 1506270 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Methylprednisolone' -1 'Amoxicillin' -1 -2 
438,1352,1713332 -1 1125315 1174888 -1 1713332 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
438,1145,1734104 -1 1174888 -1 1742253 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
438,1072,1734104 -1 1125315 -1 1149380 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'fluticasone' -1 -2 
438,985,1742253 -1 1742253 -1 1125315 1174888 -1  -2 ,'Levofloxacin' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
438,478,19049105 -1 1125315 -1 956874 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
438,152,19121608 -1 1545958 -1  -2 ,'Influenza virus vaccine' -1 'atorvastatin' -1 -2 
437,5701,903963 -1 1125315 -1 1125315 1174888 -1  -2 ,'Triamcinolone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,5482,956874 -1 1125315 1174888 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 -2 
437,5370,956874 -1 956874 -1 1125315 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 -2 
437,5246,1103314 -1 1174888 -1 1125315 -1  -2 ,'Tramadol' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
437,4689,1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
437,4590,1125315 1174888 -1 1201620 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Codeine' -1 'Acetaminophen' -1 -2 
437,4471,1125315 1174888 -1 1754994 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Fluconazole' -1 -2 
437,4410,1125315 -1 1174888 -1 1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
437,4384,1125315 -1 1174888 -1 1125315 1174888 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
437,4379,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
437,4060,1125315 -1 1125315 -1 956874 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
437,4051,1125315 -1 1125315 -1 1125315 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
437,3834,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,3778,1125315 -1 1125315 1174888 -1 1125315 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
437,3690,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
437,3630,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,3628,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
437,3260,1137529 1149380 -1 1137529 1149380 -1  -2 ,'salmeterol' 'fluticasone' -1 'salmeterol' 'fluticasone' -1 -2 
437,3242,1149380 -1 1149380 -1 1154343 -1  -2 ,'fluticasone' -1 'fluticasone' -1 'Albuterol' -1 -2 
437,3104,1154343 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,2669,1174888 -1 1174888 -1 1125315 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 -2 
437,2588,1174888 -1 1149380 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'fluticasone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,2567,1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,2437,1174888 -1 1125315 1174888 -1 1734104 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
437,2255,1174888 -1 1125315 -1 1734104 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
437,2232,1174888 -1 1125315 -1 19049105 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
437,2069,1174888 -1 1125315 -1 744740 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'zolpidem' -1 -2 
437,1828,1346823 -1 1346823 -1 956874 -1  -2 ,'carvedilol' -1 'carvedilol' -1 'Furosemide' -1 -2 
437,1749,1506270 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,1678,1539403 -1 1125315 -1 1125315 1174888 -1  -2 ,'Simvastatin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,1675,1539403 -1 1539403 -1 1125315 -1  -2 ,'Simvastatin' -1 'Simvastatin' -1 'Acetaminophen' -1 -2 
437,1616,1551099 -1 1154343 -1 1154343 -1  -2 ,'Prednisone' -1 'Albuterol' -1 'Albuterol' -1 -2 
437,1512,1713332 1759842 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,1418,1713332 -1 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,1065,1734104 -1 956874 -1 1734104 -1  -2 ,'Azithromycin' -1 'Furosemide' -1 'Azithromycin' -1 -2 
437,972,1742253 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
437,782,1786621 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
437,696,1797513 -1 1713332 -1 1713332 -1  -2 ,'Ciprofloxacin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
437,695,1797513 -1 1705674 1836430 -1  -2 ,'Ciprofloxacin' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
437,633,1705674 -1 1797513 -1  -2 ,'Trimethoprim' -1 'Ciprofloxacin' -1 -2 
437,598,1797513 -1 1836430 -1  -2 ,'Ciprofloxacin' -1 'Sulfamethoxazole' -1 -2 
436,5247,1103314 -1 1125315 -1 1174888 -1  -2 ,'Tramadol' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
436,5168,1125315 -1 19049105 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
436,5131,1125315 -1 1759842 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Clavulanate' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
436,4558,1125315 1174888 -1 1713332 1759842 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 -2 
436,4447,1125315 -1 1174888 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
436,4432,1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
436,4220,1125315 -1 1174888 -1 1786621 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
436,4165,1125315 -1 1518254 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Dexamethasone' -1 'Hydrocodone' -1 -2 
436,4162,1125315 -1 1174888 -1 1361711 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Nitroglycerin' -1 -2 
436,4118,1125315 -1 1154343 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Methylprednisolone' -1 -2 
436,3988,1125315 -1 1125315 -1 1125315 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
436,3955,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
436,3900,1125315 -1 1125315 -1 1125315 -1 1153664 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Propoxyphene' -1 -2 
436,3851,1125315 -1 1125315 1174888 -1 1742253 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Hydrocodone' -1 -2 
436,3692,1125315 -1 1125315 -1 1174888 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
436,3655,1125315 -1 1125315 -1 1125315 -1 1308216 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Lisinopril' -1 -2 
436,3418,1125315 -1 956874 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
436,3359,1125315 -1 1124957 -1 956874 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Furosemide' -1 -2 
