support,seqId,seq,semantic
1889,937,1125315 -1 1174888 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
1887,176,19049105 -1 1307046 -1  -2 ,'Potassium Chloride' -1 'Metoprolol' -1 -2 
1886,528,1310149 -1 1174888 -1  -2 ,'Warfarin' -1 'Hydrocodone' -1 -2 
1886,265,1786621 -1 956874 -1  -2 ,'Cephalexin' -1 'Furosemide' -1 -2 
1883,1144,956874 -1 1125315 -1 1713332 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1879,777,986417 -1 1125315 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' -1 -2 
1879,723,1174888 -1 1734104 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1879,489,1506270 -1 1174888 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1878,525,1322184 -1 1125315 -1  -2 ,'clopidogrel' -1 'Acetaminophen' -1 -2 
1877,797,744740 -1 1125315 -1  -2 ,'zolpidem' -1 'Acetaminophen' -1 -2 
1877,743,1154343 -1 1154343 -1 1154343 -1  -2 ,'Albuterol' -1 'Albuterol' -1 'Albuterol' -1 -2 
1876,1095,1125315 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1874,1137,956874 -1 956874 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1873,1143,956874 -1 1713332 -1 1125315 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1872,600,1174888 -1 778711 -1  -2 ,'Hydrocodone' -1 'cyclobenzaprine' -1 -2 
1872,374,1713332 -1 1308216 -1  -2 ,'Amoxicillin' -1 'Lisinopril' -1 -2 
1871,1138,956874 -1 956874 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
1871,1051,1125315 1174888 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1870,898,1125315 -1 1125315 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
1870,281,956874 -1 1759842 -1  -2 ,'Furosemide' -1 'Clavulanate' -1 -2 
1869,741,1154343 -1 1125315 -1 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1866,587,1103314 -1 1174888 -1  -2 ,'Tramadol' -1 'Hydrocodone' -1 -2 
1865,370,1346823 -1 1713332 -1  -2 ,'carvedilol' -1 'Amoxicillin' -1 -2 
1863,297,1742253 -1 1154343 -1  -2 ,'Levofloxacin' -1 'Albuterol' -1 -2 
1863,142,19121608 -1 1125315 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1862,124,1307046 -1 19121608 -1  -2 ,'Metoprolol' -1 'Influenza virus vaccine' -1 -2 
1861,516,1332418 -1 1332418 -1  -2 ,'Amlodipine' -1 'Amlodipine' -1 -2 
1861,202,19049105 -1 19049105 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1860,308,1125315 -1 1738521 -1  -2 ,'Acetaminophen' -1 'Doxycycline' -1 -2 
1860,107,1797513 -1 19121608 -1  -2 ,'Ciprofloxacin' -1 'Influenza virus vaccine' -1 -2 
1859,880,1125315 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1859,531,956874 -1 1310149 -1  -2 ,'Furosemide' -1 'Warfarin' -1 -2 
1859,188,19049105 -1 1124957 -1  -2 ,'Potassium Chloride' -1 'Oxycodone' -1 -2 
1859,152,1797513 -1 19049105 -1  -2 ,'Ciprofloxacin' -1 'Potassium Chloride' -1 -2 
1857,637,1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
1857,3,723013 -1  -2 ,'Diazepam' -1 -2 
1855,1062,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1855,366,1539403 -1 1713332 -1  -2 ,'Simvastatin' -1 'Amoxicillin' -1 -2 
1854,981,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1854,486,1506270 -1 956874 -1  -2 ,'Methylprednisolone' -1 'Furosemide' -1 -2 
1853,993,1125315 1174888 -1 1201620 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Codeine' -1 -2 
1852,879,1125315 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1850,569,1201620 -1 1125315 1174888 -1  -2 ,'Codeine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1850,556,1307046 -1 1125315 -1 1125315 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1848,890,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1845,945,1125315 -1 1174888 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Prednisone' -1 -2 
1844,925,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1842,1017,1125315 1174888 -1 19049105 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1841,1108,1124957 -1 1125315 -1 1125315 -1  -2 ,'Oxycodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1841,440,1551099 -1 1506270 -1  -2 ,'Prednisone' -1 'Methylprednisolone' -1 -2 
1841,428,1713332 1759842 -1 1125315 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1840,1001,1125315 1174888 -1 1705674 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Trimethoprim' -1 -2 
1839,1021,1125315 1174888 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1839,481,1506270 -1 1154343 -1  -2 ,'Methylprednisolone' -1 'Albuterol' -1 -2 
1838,1181,903963 -1 1125315 1174888 -1  -2 ,'Triamcinolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1838,1103,1125315 -1 19121608 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 -2 
1838,681,1174888 -1 1506270 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
1836,813,1125315 -1 956874 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
1836,682,1174888 -1 1174888 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
1836,377,1201620 -1 1713332 -1  -2 ,'Codeine' -1 'Amoxicillin' -1 -2 
1836,141,19121608 -1 1174888 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1834,321,1307046 -1 1734104 -1  -2 ,'Metoprolol' -1 'Azithromycin' -1 -2 
1830,800,1125315 -1 708298 -1  -2 ,'Acetaminophen' -1 'Midazolam' -1 -2 
1830,661,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1830,458,1545958 -1 1174888 -1  -2 ,'atorvastatin' -1 'Hydrocodone' -1 -2 
1830,154,1786621 -1 19049105 -1  -2 ,'Cephalexin' -1 'Potassium Chloride' -1 -2 
1830,109,1786621 -1 19121608 -1  -2 ,'Cephalexin' -1 'Influenza virus vaccine' -1 -2 
1829,1076,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1829,980,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1828,357,1734104 -1 1174888 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1827,1022,1125315 1174888 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
1827,722,1174888 -1 1734104 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
1827,590,1174888 -1 1000560 -1  -2 ,'Hydrocodone' -1 'Ondansetron' -1 -2 
1826,970,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1825,1086,1125315 -1 1713332 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Azithromycin' -1 -2 
1825,469,1539403 -1 956874 -1  -2 ,'Simvastatin' -1 'Furosemide' -1 -2 
1825,378,1713332 -1 1201620 -1  -2 ,'Amoxicillin' -1 'Codeine' -1 -2 
1824,788,1125315 -1 923645 -1  -2 ,'Acetaminophen' -1 'Omeprazole' -1 -2 
1824,305,1742253 -1 1125315 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1820,130,1149380 -1 19121608 -1  -2 ,'fluticasone' -1 'Influenza virus vaccine' -1 -2 
1815,889,1125315 -1 1125315 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1815,812,1125315 -1 19049105 -1 956874 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1815,474,1518254 -1 1174888 -1  -2 ,'Dexamethasone' -1 'Hydrocodone' -1 -2 
1814,938,1125315 -1 1154343 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Hydrocodone' -1 -2 
1814,868,1125315 -1 1125315 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1814,740,1154343 -1 1174888 -1 1125315 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1812,518,1332418 -1 1174888 -1  -2 ,'Amlodipine' -1 'Hydrocodone' -1 -2 
1811,1075,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1811,669,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1810,1174,956874 -1 1713332 1759842 -1  -2 ,'Furosemide' -1 'Amoxicillin' 'Clavulanate' -1 -2 
1810,755,956874 -1 1153013 -1  -2 ,'Furosemide' -1 'Promethazine' -1 -2 
1809,412,1713332 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1808,792,1125315 -1 797399 -1  -2 ,'Acetaminophen' -1 'gabapentin' -1 -2 
1807,867,1125315 -1 1125315 1174888 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
1806,955,1125315 -1 1174888 -1 1797513 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Ciprofloxacin' -1 -2 
1806,567,956874 -1 1201620 -1  -2 ,'Furosemide' -1 'Codeine' -1 -2 
1804,493,1506270 -1 1174888 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1804,390,1713332 -1 1124957 -1  -2 ,'Amoxicillin' -1 'Oxycodone' -1 -2 
1804,356,1734104 -1 1174888 -1 1734104 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1803,1119,956874 -1 970250 -1  -2 ,'Furosemide' -1 'Spironolactone' -1 -2 
1801,1031,1125315 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1801,613,1174888 -1 1125315 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
1801,413,1713332 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1799,349,1734104 -1 1125315 1174888 -1 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1798,950,1125315 -1 1742253 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Hydrocodone' -1 -2 
1798,752,1153013 -1 1153013 -1  -2 ,'Promethazine' -1 'Promethazine' -1 -2 
1798,296,1154343 -1 1742253 -1  -2 ,'Albuterol' -1 'Levofloxacin' -1 -2 
1796,328,1153013 -1 1734104 -1  -2 ,'Promethazine' -1 'Azithromycin' -1 -2 
1795,608,1174888 -1 956874 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1795,576,1174888 -1 1154029 -1  -2 ,'Hydrocodone' -1 'Fentanyl' -1 -2 
1794,1166,956874 -1 19049105 -1 1174888 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
1794,944,1125315 -1 1551099 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Hydrocodone' -1 -2 
1794,329,1734104 -1 1153013 -1  -2 ,'Azithromycin' -1 'Promethazine' -1 -2 
1793,223,19049105 -1 1174888 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1792,996,1125315 1174888 -1 1346823 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'carvedilol' -1 -2 
1791,46,1153428 -1  -2 ,'fexofenadine' -1 -2 
1791,21,951511 -1  -2 ,'Mupirocin' -1 -2 
1790,668,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1789,1067,1125315 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1789,272,1734104 -1 1759842 -1  -2 ,'Azithromycin' -1 'Clavulanate' -1 -2 
1789,220,19049105 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1789,117,19121608 -1 1551099 -1  -2 ,'Influenza virus vaccine' -1 'Prednisone' -1 -2 
1788,502,1125315 -1 1361711 -1  -2 ,'Acetaminophen' -1 'Nitroglycerin' -1 -2 
1787,1026,1125315 1174888 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1787,40,1135766 -1  -2 ,'Phenylephrine' -1 -2 
1786,1073,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1786,219,19049105 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1786,167,19049105 -1 1539403 -1  -2 ,'Potassium Chloride' -1 'Simvastatin' -1 -2 
1785,570,1125315 -1 1177480 -1  -2 ,'Acetaminophen' -1 'Ibuprofen' -1 -2 
1785,434,1705674 -1 1125315 1174888 -1  -2 ,'Trimethoprim' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1783,1019,1125315 1174888 -1 1705674 1836430 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
1783,1008,1125315 1174888 -1 1836430 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Sulfamethoxazole' -1 -2 
1783,954,1125315 -1 1797513 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 -2 
1782,322,1201620 -1 1734104 -1  -2 ,'Codeine' -1 'Azithromycin' -1 -2 
1782,256,1734104 -1 1786621 -1  -2 ,'Azithromycin' -1 'Cephalexin' -1 -2 
1781,1077,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1778,255,1786621 -1 1786621 -1  -2 ,'Cephalexin' -1 'Cephalexin' -1 -2 
1777,323,1734104 -1 1201620 -1  -2 ,'Azithromycin' -1 'Codeine' -1 -2 
1776,1047,1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1774,708,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1773,1146,956874 -1 1125315 -1 1734104 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1773,1052,1125315 1174888 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1773,973,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1773,118,1539403 -1 19121608 -1  -2 ,'Simvastatin' -1 'Influenza virus vaccine' -1 -2 
1772,696,1174888 -1 19121608 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Influenza virus vaccine' -1 'Hydrocodone' -1 -2 
1771,575,1154029 -1 1174888 -1  -2 ,'Fentanyl' -1 'Hydrocodone' -1 -2 
1771,304,1742253 -1 1174888 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1771,249,1797513 -1 956874 -1  -2 ,'Ciprofloxacin' -1 'Furosemide' -1 -2 
1769,108,19121608 -1 1797513 -1  -2 ,'Influenza virus vaccine' -1 'Ciprofloxacin' -1 -2 
1768,647,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1766,986,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1766,599,778711 -1 1174888 -1  -2 ,'cyclobenzaprine' -1 'Hydrocodone' -1 -2 
1765,334,1124957 -1 1734104 -1  -2 ,'Oxycodone' -1 'Azithromycin' -1 -2 
1764,1085,1125315 -1 1734104 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
1764,515,1346823 -1 1346823 -1 1346823 -1  -2 ,'carvedilol' -1 'carvedilol' -1 'carvedilol' -1 -2 
1763,497,1503297 -1 1174888 -1  -2 ,'Metformin' -1 'Hydrocodone' -1 -2 
1762,874,1125315 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1761,799,708298 -1 1125315 -1  -2 ,'Midazolam' -1 'Acetaminophen' -1 -2 
1760,823,1125315 -1 1174888 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Oxycodone' -1 -2 
1760,291,1742253 -1 1551099 -1  -2 ,'Levofloxacin' -1 'Prednisone' -1 -2 
1758,454,1551099 -1 1125315 -1 1174888 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1757,355,1734104 -1 1734104 -1 1174888 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
1757,147,19121608 -1 1174888 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1755,781,970250 -1 1125315 -1  -2 ,'Spironolactone' -1 'Acetaminophen' -1 -2 
1755,391,974166 -1 1713332 -1  -2 ,'Hydrochlorothiazide' -1 'Amoxicillin' -1 -2 
1751,952,1125315 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1751,725,1174888 -1 19049105 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1751,102,19135941 -1  -2 ,'Thallous chloride Tl201' -1 -2 
1750,437,1705674 1836430 -1 1125315 1174888 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1750,234,1836430 -1 1125315 1174888 -1  -2 ,'Sulfamethoxazole' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1749,532,1310149 -1 956874 -1  -2 ,'Warfarin' -1 'Furosemide' -1 -2 
1748,951,1125315 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1748,794,1125315 -1 781039 -1  -2 ,'Acetaminophen' -1 'Alprazolam' -1 -2 
1748,517,1174888 -1 1332418 -1  -2 ,'Hydrocodone' -1 'Amlodipine' -1 -2 
1748,222,19049105 -1 19049105 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
1747,842,1125315 -1 1308216 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Lisinopril' -1 'Acetaminophen' -1 -2 
1747,406,1713332 -1 1125315 1174888 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1745,620,1174888 -1 1125315 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Prednisone' -1 -2 
1744,1149,956874 19049105 -1 1125315 -1  -2 ,'Furosemide' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1744,612,1174888 -1 1154343 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
1744,425,1713332 -1 1713332 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1743,972,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1743,894,1125315 -1 1125315 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1742,1156,956874 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1742,830,1125315 -1 1125315 -1 1153013 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Promethazine' -1 -2 
1742,209,19049105 -1 1125315 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1741,619,1174888 -1 1551099 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
1741,496,1174888 -1 1503297 -1  -2 ,'Hydrocodone' -1 'Metformin' -1 -2 
1740,678,1174888 -1 1174888 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
1739,1112,1124957 1125315 -1 1174888 -1  -2 ,'Oxycodone' 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1739,629,1174888 -1 1797513 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
1738,1016,1125315 1174888 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1738,359,1734104 -1 1713332 1759842 -1  -2 ,'Azithromycin' -1 'Amoxicillin' 'Clavulanate' -1 -2 
1738,293,1742253 -1 1506270 -1  -2 ,'Levofloxacin' -1 'Methylprednisolone' -1 -2 
1736,1038,1125315 1174888 -1 956874 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
1736,433,956874 -1 1705674 -1  -2 ,'Furosemide' -1 'Trimethoprim' -1 -2 
1735,1173,956874 -1 1713332 -1 1713332 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1735,922,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1735,625,1174888 -1 1742253 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
